Product_Category,Store_Location,Holiday_Season,Discount_Percentage,Advertising_Spend,Customer_Rating,Weather,Number_of_Employees,Store_Area_sqft,Average_Transaction_Value,Number_of_Customers,Stock_Availability,Competitor_Proximity_km,Marketing_Channel,Operating_Hours_per_Week,Store_Age_Years,Price_Sensitivity,Loyalty_Customers_Percentage,Online_vs_Offline_Sales_Ratio,Average_Product_Age_days,Weekend_Sales_Percentage,Regional_Economy_Index,Store_Rent_Cost,Competitor_Discount_Percentage,Local_Events,Monthly_Inventory_Cost,Sales_Revenue
Electronics,Urban,1,31.83808585221636,13492.22329884125,1.1074706161797412,Rainy,28,4286,335.22983674002984,868,74.97745811337913,4.435843243229427,TV,76,45,0.7929124742166477,50.42043122007282,5.305215137501028,15,33.751346351954304,0.4983714454509194,16995.04309624974,45.15762556011466,1,36601.43550128672,121632.98631442944
Electronics,Urban,0,37.4116415665948,19782.292862088707,2.5219275419721434,Rainy,25,523,336.2343567197468,146,55.604925517537936,3.6144509062797,Email,96,8,0.2730119955400317,29.78757369146752,2.99125102516936,144,84.51967147112386,0.3671142565336098,8429.383584649524,19.89388897377476,1,17509.50495970688,152099.18454696698
Furniture,Suburban,0,11.252093808543606,4901.690614862985,1.424502341963982,Snowy,15,3503,150.24991054759724,936,72.03829007182706,0.8182154285678538,Billboard,45,19,0.6264493682281114,42.10784033908145,5.988748684956711,77,46.06365890448792,0.881556261068001,15769.815668100817,40.53360283812057,0,39951.546354399805,144192.68668697192
Electronics,Suburban,0,26.436220954921787,8103.045052676071,3.125427327010781,Rainy,31,810,235.45028701326711,144,73.94852807267357,6.764722035556513,Radio,65,38,0.8279343248518568,67.50912583070487,0.3721796073545691,309,63.5829602541935,0.1127116827489089,16809.722142037917,42.68272397246556,0,9020.823911286354,175369.4258610663
Grocery,Urban,0,41.29588536580152,9860.92385754667,2.583110718641723,Rainy,20,1731,104.78914172584936,375,94.8497039092837,8.269410054576332,Social Media,41,29,0.7074547917329014,80.08262972170121,0.740533271989486,263,31.51064898234675,0.4869231483191103,9360.869396987342,35.14746455893349,1,27436.2405651439,190118.91681636457
Grocery,Urban,0,23.155735691875574,3191.301996891009,3.452607644412072,Rainy,30,4288,113.08231994961952,123,69.74003842314765,3.1183056381729504,TV,98,23,0.4794806311910007,44.80727413596195,7.365313863407131,185,42.823848546504585,0.1943690732661367,12023.623785839236,4.647373322685317,0,25895.612785592333,11327.003886266268
Electronics,Rural,1,13.922877318678651,2080.252904068607,4.222408875080953,Rainy,34,3211,21.293073319237628,385,97.66621324435692,9.902740356944111,Billboard,71,47,0.5846083595551583,52.8304764305649,3.286724291086242,55,66.78407456553123,0.8610550912175915,10911.289821509332,0.8040043202952984,0,5915.410037911061,195183.7300804907
Electronics,Rural,1,32.73545376781495,16679.595893271675,2.1986747353659637,Snowy,20,921,449.4058094547949,117,74.25659538571674,0.8509304170953138,Billboard,96,32,0.988675543145794,84.54263946210025,3.5349740486823897,308,51.019771348080745,0.2534693447156634,18814.31930187278,8.42798360281109,0,18803.308457960266,174755.7803056465
Furniture,Suburban,1,41.18836978995615,19547.49027013793,4.84840841666011,Rainy,11,2273,113.24626588670404,807,98.68902504894643,6.651728066763757,Radio,87,10,0.6019877946472101,18.599890968754327,2.1630135122388734,4,84.4566409350667,0.6334303401118216,14647.360859289343,5.904837848333921,1,5153.010358889674,79674.74469612878
Electronics,Rural,1,3.157014646369566,8392.138744678345,3.142538002350298,Rainy,20,4068,121.49159969886702,967,50.40991605654811,4.53745734380828,Social Media,93,27,0.7856177540186438,78.98393735792992,4.511644851789328,299,68.96999727179819,0.165563515085354,18544.184810017203,36.25688320999218,1,23772.275166100124,168228.50229862874
Furniture,Rural,0,38.83952417036136,2209.1718057957387,3.473163195019152,Sunny,39,1446,147.0047019961146,126,94.94076874031734,4.521358820955893,Email,44,49,0.7266047643776626,22.74459858015487,0.614734970971873,40,55.15223404084799,0.4049136694708366,4790.194572208451,27.85034103446713,1,42302.32337207585,148628.80655453514
Furniture,Rural,1,41.08239664808856,1783.3293334662417,3.722689492902948,Snowy,20,1686,72.42995513076022,257,96.55602259716753,4.6306915987320485,Billboard,76,1,0.7014906155293632,48.70890802324962,3.0735959133540254,230,80.93358053217665,0.8993571956493642,6549.618610737074,26.29754322728029,1,14240.033401902452,159657.30345448988
Electronics,Rural,1,23.07614637943034,17880.705024025825,3.666926119430359,Cloudy,44,2334,323.23881275886777,933,98.05104678826066,2.660949560634142,Billboard,70,39,0.7163690551140436,27.47385029304477,5.318526825599205,286,63.24451110309955,0.1660644444019404,1882.81272701132,12.643365016407026,1,38478.237372184434,48034.75140361579
Clothing,Urban,0,49.16528284092337,9544.37786968976,3.0438829721802483,Cloudy,16,2064,46.82004705701742,815,50.65382670873074,7.184071990589101,Billboard,51,29,0.4544097512814639,58.235810455248334,4.709756023435456,138,61.785637873634585,0.6631958253483397,10248.20515556825,7.730376836852082,0,9987.94336501036,131469.92187745473
Clothing,Suburban,0,39.33541703536545,6740.532672966642,2.715057164458734,Sunny,39,2447,75.75918889991163,270,58.585041827515454,7.243607608241766,Billboard,74,45,0.4741601745181253,54.685873736661286,9.996729466918032,103,29.70970665181018,0.2045103705559547,17541.51174802526,10.327398488444794,0,34013.01144704192,10055.54938836171
Furniture,Rural,1,38.68312824478329,9790.994789168291,1.2151278567095116,Sunny,25,1808,325.9307960291455,311,82.68822515466181,2.8957313900476875,Radio,69,3,0.4678627373607823,40.40058913926015,3.9487700559574095,7,41.58855724225688,0.4157490525321659,6873.510594048956,20.013850370724008,0,45861.33259659203,170404.68084780552
Electronics,Urban,1,37.39192872060359,6706.929846500773,1.088343381204719,Snowy,47,3486,176.43370403590694,459,51.27363458675536,8.369533962498657,Social Media,87,47,0.033254607212608,79.06428118760995,3.931290686617658,164,64.66429220832171,0.5406168843745993,3001.5010855119644,37.00716033804765,1,16872.475996722722,190453.37963277887
Clothing,Urban,0,7.5304051609137,10036.19761849859,2.4318447781310586,Cloudy,40,886,356.89443508358266,380,53.18044980882504,3.236764942138268,Billboard,45,37,0.2410653303323234,62.78506562304479,5.085459596403157,276,81.34333691865262,0.5773064181897478,1834.7019711165333,12.725830826823495,0,45120.17026634229,134114.07092388114
Electronics,Urban,1,10.86154432265054,17261.349739899768,2.3346435625347706,Rainy,21,1661,283.1381248883696,393,61.05394368467209,7.278421927466768,Email,54,31,0.1545640066498828,67.6964099969555,1.9840007916851756,49,35.24379789159322,0.6025113375531553,9226.255314211265,34.93065006293601,1,25765.62539979333,104970.5823693204
Electronics,Rural,1,23.19950657322125,12049.876735710866,2.550780619356027,Sunny,36,3758,135.4503748001414,820,75.6219884371942,1.2978976983694577,Email,54,11,0.8864450113972573,22.05277905661348,8.775413787295664,96,27.23884975543878,0.6401314153909222,3698.424020260884,24.57559102024217,1,16523.45152511722,146517.56242579888
Electronics,Rural,1,13.200217497973291,14045.74856979842,1.55347280355276,Cloudy,45,4433,328.90569573977075,869,77.29512796334038,1.7701462637570822,TV,55,22,0.274969366452949,80.65325423804941,5.7654511097580405,59,57.49567830526846,0.2717686976737975,7249.028563259518,44.272042425539645,1,44928.90352046504,68640.4512038003
Toys,Suburban,1,20.76204861670202,7611.0781865695635,3.952673082147375,Snowy,10,3347,66.97410334351153,123,51.71305613967522,3.2263768806316864,Billboard,59,18,0.1384426344655404,23.363213089601476,2.001865628074282,231,15.37576784821705,0.4013674857171591,16489.60625760752,11.645728044451667,1,2569.826071716681,127145.62018344492
Electronics,Rural,0,44.42320549614603,14900.864630955117,4.427857659104956,Rainy,28,1939,272.8410877092149,686,58.51836253907656,5.979350299911829,Billboard,52,35,0.1197669319108849,27.82279713679681,7.95507175458411,177,67.16333611600041,0.0373186635750644,7988.923963771725,22.542834130880447,1,2372.923712367712,145199.72316475664
Toys,Rural,0,41.21634459396346,13499.03315514776,4.75485854149614,Snowy,31,3942,224.20257147206695,749,74.98528366673277,6.490563706239123,Billboard,83,6,0.6999898345521587,20.244411079750435,0.4398884943142472,90,66.25108346299847,0.7687569765313751,12392.482905998935,4.833238358283554,1,30391.650606110317,32822.75238883158
Furniture,Urban,0,31.501993923999112,2831.4589561651005,2.969449214078504,Sunny,24,4980,141.25805558054597,303,79.69703104717027,4.0239261024780015,Billboard,81,3,0.0060833109149592,45.22873663750524,9.82738558579573,282,38.39728247889241,0.8370995017889024,10292.121088544887,16.757657131116034,0,40040.78514918148,32313.261071835517
Clothing,Suburban,1,42.90601971255518,11666.5356357539,3.8034627965017145,Cloudy,29,555,305.96244889235504,882,57.42008482431077,0.870607615794089,Billboard,85,5,0.4713044017565082,81.01673854018478,8.664978414236577,36,81.41421226759213,0.1992367634855455,14511.399212915709,25.34402220161015,1,37825.7690644672,144646.94465428984
Clothing,Rural,1,39.18861945086246,5506.498178040281,4.4222044937434895,Cloudy,6,3824,436.9534602467384,869,69.94207059734853,3.7989830557179705,Email,70,9,0.1188711055981962,30.195801568788767,5.838430609786797,171,50.1744913231302,0.2014439646296818,3545.216700257591,36.63701071678962,0,4894.005664228671,89197.58636227172
Clothing,Rural,1,21.449246592044524,16179.86555785506,2.673164444373944,Cloudy,13,605,499.4633028839076,796,95.2200718258476,6.9187984079956,Social Media,73,28,0.8496633776359052,39.90027363383626,1.2018270612949582,126,61.66119605543494,0.0420364021904207,18448.600211430567,9.903856002931589,1,47562.308483144334,178394.2921998755
Clothing,Urban,1,10.053257602497256,8805.785315105319,2.237651179481777,Cloudy,32,3701,307.803756684278,811,99.9449643523086,6.742855065190128,Social Media,68,19,0.9584503564524582,77.68531360603376,2.231200455567748,299,26.766278555067025,0.9703838227924876,13050.839552225689,10.904606420323294,0,35450.11334423826,65828.08202058333
Clothing,Urban,1,25.71005200046696,19896.3412213315,4.746898223413961,Rainy,42,1169,208.3058784212934,381,99.36072274155704,1.6859444907338834,TV,42,28,0.9587546162149037,59.42522238071113,2.8664081861042754,355,43.3872268128,0.8071865681172291,5783.597765812092,31.57889202605247,1,47506.49063265921,13273.993763485689
Clothing,Rural,0,36.8114441264275,2303.758539809793,3.0627062043082924,Rainy,7,4971,120.3514791059388,447,94.08372551434364,0.1770613056627748,Email,48,27,0.4419641089467693,70.12931149170214,2.4862142052457488,204,78.99340322158145,0.3607032029060321,2903.447308692151,19.122889172715578,1,17125.790189731,131725.82570014632
Clothing,Suburban,1,21.82097993647965,15716.783323433092,2.989015546363512,Snowy,24,1242,135.97708380360476,394,69.7330043974973,7.554518011231556,Billboard,50,13,0.6445148244347965,27.120003954889185,5.025448103489112,289,27.035163810587424,0.4819082714698253,3419.648500850711,24.10474336161739,0,35003.01727115805,138426.64918750324
Furniture,Suburban,1,33.33859548919486,13637.18380407205,1.713664386253983,Rainy,10,1466,244.9329392933852,633,84.3287146037392,1.153044847213913,Social Media,50,38,0.5997041365107446,67.31918906660604,9.451147665644765,356,41.24595020739751,0.2919669606508686,15761.927074474108,41.80674343893703,1,43136.99858994078,112950.36375084853
Electronics,Urban,0,4.716371314552181,15466.227196518756,1.432620058293427,Sunny,43,807,189.96607362754756,796,70.82961138920993,0.9152565252464264,Radio,64,43,0.3500389013859529,28.2088462913418,4.497308589201324,97,35.44612355425039,0.5972439683220844,11968.14603960268,24.95416505322626,1,19642.74693456037,138249.8659104466
Grocery,Urban,1,37.40023681857017,6496.831012063899,4.368427449934046,Sunny,37,2638,457.76911608622265,885,82.42635134121014,0.1267420466582183,Radio,61,21,0.4440644914205311,88.98511857685288,6.649489224916714,238,22.088814789182408,0.7173084123335083,7924.786669004575,32.62496903045856,0,48278.136019659934,107132.097172507
Toys,Rural,0,40.6356809946531,10095.062542956812,3.456532704750072,Cloudy,5,3964,190.46477915129768,717,65.47162354847416,4.382753126973579,Radio,81,27,0.0643236972332856,54.79089249013899,6.916973739190349,173,33.17743345020284,0.447368477991872,6991.56650064416,32.83875208299861,0,13984.646769806508,140063.3991393139
Grocery,Urban,0,35.34189278902706,16031.916134612316,2.3032983360777948,Sunny,41,609,192.9878496612634,504,80.3101126805166,5.082312618918063,Billboard,97,46,0.7956990326714872,65.65114064345096,8.728649180019378,301,28.62178268601734,0.8735941932916235,17187.28108581034,40.18059714780091,1,16465.067675039812,13567.79427826293
Grocery,Rural,0,48.36317937631828,5034.555966606673,1.766944869561066,Snowy,10,4132,197.9319110926487,955,76.18792482764249,6.412874056871047,Billboard,85,6,0.240803512154619,19.472126731320223,0.4348307469580406,88,83.88749043690619,0.51702586221881,17557.86921373849,31.90697442455121,0,46096.10025472489,76837.4871930992
Electronics,Suburban,0,41.33260287303202,4907.647337378716,3.2219891206785256,Rainy,49,4935,419.9439030801525,164,51.22401329066,3.0310320230546,TV,48,38,0.4605273311363762,30.05247840332556,4.102867587540668,351,69.28630436342368,0.1442532690778107,11834.609749176212,3.2404912826931254,0,48513.32757863246,46109.2990009685
Electronics,Suburban,0,45.154686393826914,11245.49358925118,3.3356771570445414,Rainy,38,2415,328.886277214982,362,89.53514518730569,7.133204692229121,TV,59,49,0.4806207336166439,21.179252765148348,7.868877629452383,17,35.288126542625946,0.6222913758376416,10728.609280468208,17.10864913434201,1,14974.591666952336,24368.597029267326
Electronics,Rural,1,46.6785541728824,10709.489800832189,1.827974404980233,Rainy,19,4763,310.9427366562574,277,50.59489161225778,1.7763853883287215,TV,98,11,0.5607117391513182,41.21365722173785,8.167183448157918,140,71.06712425941679,0.4622309659078025,16420.736820493144,49.4658091754605,0,7683.111942500064,50648.06405238402
Clothing,Urban,0,40.067399593690425,6004.11817305219,4.405622991565895,Sunny,49,1056,173.73008096809247,883,64.6577971126651,8.336701525792439,Radio,60,47,0.81787663788809,32.73086913643188,9.280592890222712,254,11.771196242709712,0.9356718630817258,15112.036005990318,9.825514440395938,1,38193.71507581928,42305.57051619869
Furniture,Suburban,0,33.71294210032495,6312.475185234044,1.3370574646234044,Rainy,30,604,410.77304664789534,907,50.29620327270012,5.761298456015411,Billboard,49,41,0.6918810461837497,68.63378077044554,7.057664162198223,278,52.1219768616912,0.3918939209359134,8306.341074891874,29.336453920734428,0,46553.59804872197,194760.62073051144
Clothing,Urban,1,0.2859290680394644,5917.980682528028,2.4243723406656867,Cloudy,18,2547,28.798292064293555,294,68.8100706647599,5.88050925138328,Radio,61,17,0.663063049129192,18.696718370252093,2.5270240664369608,151,30.02676509877385,0.402865739150104,2113.4043526417117,42.147031993863074,1,30434.968541391856,60876.45395510023
Furniture,Suburban,1,23.29128766115624,15544.48520897051,3.721537655050089,Cloudy,11,645,436.69061444567546,867,53.158026408206965,2.1767765964131707,TV,68,39,0.5267454958049398,70.16474947602946,5.106090856535344,346,19.145765744681132,0.6507733897816103,15485.752093574169,29.327928037367705,1,32091.42876590609,50036.9991786961
Furniture,Rural,0,28.55811493111805,13212.066878467982,2.0964814552768027,Cloudy,35,3263,261.24745089902547,575,95.67554834156206,0.8336766180738436,Billboard,48,7,0.0959557549465899,13.656385971087,0.420218350397086,334,80.70068226707909,0.526986218326428,3789.670064334753,18.613512906333863,1,38384.22337444271,167800.5287224536
Grocery,Rural,1,15.20151362239998,16732.13507649993,4.310700779125087,Sunny,28,1373,205.1426150830723,577,70.78396475814343,4.700775550498647,Email,44,30,0.4020084716508614,26.161426985791397,6.504590576872643,140,25.94724274100581,0.3744498775384348,819.3496763303276,4.011428135885287,0,8501.156123229004,86727.6623674236
Grocery,Rural,1,15.905222345173604,19521.724052123427,3.959471306401614,Rainy,35,798,253.611967551666,999,72.9747887432205,6.1945583240313535,Social Media,79,21,0.957316851290552,73.35719935716824,5.587522593936692,114,75.79128743570259,0.9897744156800896,16944.402166477823,18.083245126804748,1,48699.975928242224,87185.76244761527
Furniture,Suburban,0,48.05797078550826,9746.203777303735,4.156091378192537,Sunny,33,3738,337.0336099615772,476,67.49251180454274,1.0409599407506875,Social Media,50,1,0.9955480752882524,69.42213128863159,6.701679179536802,68,43.0578141993417,0.3021855099994168,11775.949984066014,9.10337557871448,0,18852.139851701144,91500.1409441296
Furniture,Urban,0,44.58554326013729,1800.5306874062526,1.476426143506865,Rainy,46,1145,16.25505899376971,91,81.37530771008831,9.51029129782885,TV,40,25,0.7304981461009182,48.10608911350907,9.308391478537196,179,11.143261603256027,0.2775287919850285,17887.48769294729,48.043140814099,1,31783.780871170868,86224.22869351985
Clothing,Urban,1,42.45895027508521,1437.8000530346908,1.5621885119821717,Snowy,36,3578,437.0604096645414,514,89.22040583091018,9.806102166304788,Radio,92,32,0.227514963074645,13.998617206204145,6.904038456032272,125,68.60262634408201,0.8644276285221034,9949.467622353552,35.75159207791432,1,23962.18500449965,68680.26371697543
